Date,Average,Cheung Chau,Ching Pak House(Tsing Yi),Hong Kong International Airport ,Hong Kong Observatory,Tseung Kwan O,King's Park,Lau Fau Shan,Peng Chau,Tai Mei Tuk,Shek Kong,Sha Tin,Sheung Shui,Tate's Cairn,Ta Kwu Ling,Tai Mo Shan,Pak Tam Chung (Tsak Yue Wu),The Peak,Waglan Island,Wetland Park
2020-11-03,0.147368421,1,0,0,0.1,0,0.2,0,0,0,0,0,0,1.5,0,0,0,0,0,0
2020-11-04,0.4,0,0,Trace,0.4,0,0.3,0,0.5,0.5,0,0.5,0,2,0,2.5,0.5,0,0,0
2020-11-05,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2020-11-06,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-09,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-11-10,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-11-13,0.327777778,0,0.5,Trace,0.4,0,0.5,0,0,0,0.5,0,0,0,0,1,0,2,1,0
2020-11-14,0.055555556,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-15,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-11-16,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-11-17,0.111111111,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0
2020-11-18,0.638888889,0.5,0.5,Trace,1,1,1,0,0,0,0,0,0,1,0,2,0.5,1.5,2.5,0
2020-11-19,0.227777778,0,0.5,0,Trace,0.5,0.1,0,0,1,0,0,0,0.5,0,1.5,0,0,0,0
2020-11-20,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2020-11-21,1.183333333,0,0.5,Trace,2,0,2.3,0,0,0,0,1,0.5,6.5,0.5,7,0,1,0,0
2020-11-22,0.757894737,0,0,0.2,1.1,2.5,0.1,0,0.5,0,0,1,0,5.5,0,2,0.5,0.5,0.5,0
2020-11-23,0.676470588,0,0,Trace,Trace,0,0,0,0,0,1.5,0.5,0,2.5,2.5,4,0.5,0,0,0
2020-11-24,0.111111111,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020-11-25,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-11-26,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
2020-11-27,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-11-28,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,0.031578947,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-01,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-08,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-09,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,0.163157895,0,0.5,0.3,0.3,0,0.5,0,0,0,0,0,0,0.5,0,0,0,1,0,0
2020-12-11,0.144444444,0,0,0.1,Trace,0,0,0,0,0,0,0.5,0,0,0,1,0.5,0.5,0,0
2020-12-12,0.147058824,0,0,Trace,Trace,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,0,0,0.5
2020-12-13,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2020-12-14,0.117647059,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0
2020-12-15,0.088235294,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0
2020-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-18,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2020-12-19,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-20,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-23,0.716666667,0,0.5,Trace,1.2,0.5,1.2,0,0,1.5,0,1.5,0,1.5,0,2,1.5,1,0.5,0
2020-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-12-26,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-01-08,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-24,0.117647059,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1.5,0,***,0,0
2021-01-25,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,***,0,0
2021-01-26,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,***,0,0
2021-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-01,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,***,0,0
2021-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-05,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,***,0,0
2021-02-06,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-07,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-08,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-09,0.1625,0,0,Trace,Trace,0,0.1,0,0,0,0,0.5,0,1.5,0,0.5,0,***,0,0
2021-02-10,34.95555556,36,29,51.5,32.2,39,33.5,39,29,32.5,33,30.5,35,33,34.5,22,33.5,***,41,45
2021-02-11,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-14,0.055555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,***,0,0
2021-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2021-02-18,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0
2021-02-25,1.568421053,0.5,1.5,2.4,1.8,2,1.6,0,1.5,0,3,1,0,4,0.5,4,2.5,3,0.5,0
2021-02-26,9.557894737,23,9,15.4,14.7,11,14.5,3,9,5,10,11,6.5,7,4,6.5,2.5,18,6.5,5
2021-02-27,7.631578947,4,9,13.1,13.4,0.5,10.5,9,25,3.5,4.5,3,3.5,4,2,11.5,3.5,6,3.5,15.5
2021-02-28,0.25,0,0,Trace,Trace,***,0,0,0,0,0,0,0,0.5,0,3,0,0.5,0,0
2021-03-01,0.0625,0,0,Trace,Trace,***,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
2021-03-02,0.264705882,0,0,Trace,Trace,0,0,0.5,0,0,0,0.5,0,1,0.5,2,0,0,0,0
2021-03-03,0.383333333,0,0,Trace,0.3,0.5,0.1,0,0,0,0,0.5,0,2.5,0.5,2,0.5,0,0,0
2021-03-04,2.273684211,1.5,3,3,1,1.5,1.7,2,2,2,2,3.5,3,3.5,2,4.5,2,2,0.5,2.5
2021-03-05,0.511764706,0,0,Trace,Trace,1.5,0.2,0,0,0.5,0,0,0,2,0,1.5,1,0,2,0
2021-03-06,7.094736842,6,2,2.4,1.5,3,2.4,9.5,0.5,8.5,4.5,3,29,3,26,4.5,5.5,1.5,1,21
2021-03-07,0.405555556,0,0,Trace,0.2,1.5,0.1,0,0,1,0,0,0,2.5,0,0.5,1,0.5,0,0
2021-03-08,1.061111111,0.5,0.5,Trace,0.3,1,1.3,0,0.5,1.5,0,2,0,5,0,1.5,3.5,1.5,0,0
2021-03-09,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-03-10,0.138888889,0,0,0,Trace,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0
2021-03-11,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0.5,0,0
2021-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2021-03-14,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-03-15,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-16,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2021-03-17,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-03-18,0.326315789,0,0,0,0.2,0,1,0,0,0,0,2,0.5,1.5,0,1,0,0,0,0
2021-03-19,0.138888889,0,0,0,Trace,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0.005263158,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-03-25,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2021-03-30,0.055555556,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2021-03-31,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0
2021-04-01,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-04-02,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0.827777778,0.5,0,Trace,0.8,1,1.1,0,0,0.5,0,0.5,0,7,0,0.5,0,3,0,0
2021-04-05,1.352631579,0.5,0,0.3,0.7,4,0.7,0.5,0,2,0,0.5,1.5,6.5,1,2,2.5,1,0.5,1.5
2021-04-06,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2021-04-07,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-08,0.055555556,0,0,Trace,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-04-09,8.484210526,2,11,7.2,7.5,6,7.5,13,4.5,9,8.5,8.5,11,11,11,9.5,9.5,10.5,1.5,12.5
2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-04-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,0.305555556,0,0,0,Trace,0,0,0,0,0,0,0,0,3.5,0,1.5,0,0.5,0,0
2021-04-15,3.436842105,1.5,1.5,1.3,8.3,11,6.2,1,2.5,1,1.5,4,1,11,0,6.5,1.5,4.5,0,1
2021-04-16,0.844444444,0,0,Trace,1.5,5.5,0.7,0,0,0.5,0,0.5,0,2.5,0.5,2,0.5,0.5,0.5,0
2021-04-17,2.336842105,3.5,2,6.1,2.5,3.5,2.3,1.5,6.5,1,1.5,1.5,0,5.5,0,1.5,2,2,0,1.5
2021-04-18,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-04-19,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,0.031578947,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2021-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2021-04-25,1.838888889,0,0,Trace,0.9,5,0.2,0.5,0,0.5,0,1,0,14,0,1.5,4.5,0.5,1,3.5
2021-04-26,0.942105263,0.5,0,1.1,0.3,2.5,0.5,0.5,0,0,0,1,0.5,5,0,2,2.5,1,0,0.5
2021-04-27,7.057894737,4.5,1,7.1,5.7,9.5,6.3,8.5,6,10,2.5,7,6,15.5,9.5,15.5,3.5,7,3.5,5.5
2021-04-28,2.510526316,1.5,0.5,1.5,4.2,2,4.5,3,2,1,2.5,1,3,4,4,3,2,3,2,3
2021-04-29,0.252631579,0,0.5,0.1,0.1,0.5,0.1,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,0.5
2021-04-30,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,2.463157895,0.5,1.5,0.9,1.2,1.5,1.7,4,0.5,2.5,2.5,1.5,9.5,2,5.5,3.5,1.5,1.5,0.5,4.5
2021-05-03,5.3,2.5,2.5,4.7,8.8,6.5,8.2,3,3,9.5,2,7.5,4,16,2.5,9.5,3,3,1.5,3
2021-05-04,22.93157895,9,39.5,35.4,12.5,12,14.8,26,11,16.5,49,21.5,32,18.5,22,32.5,11,22,16.5,34
2021-05-05,0.905263158,0.5,0,0.3,0.5,2,0.4,0.5,0.5,0.5,1.5,0.5,0.5,2,0.5,1,1,0.5,0.5,4
2021-05-06,0.166666667,0,0,0,Trace,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2021-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2021-05-11,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0
2021-05-12,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-13,1.405263158,0,0,4.6,3.9,0,5.7,0,0,7,0.5,2,0,2.5,0,0,0,0.5,0,0
2021-05-14,2.257894737,0,0,5.9,0,0,0,9.5,0.5,0,11,0,4.5,0,1.5,2.5,0,0,0,7.5
2021-05-15,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-16,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-18,0.721052632,0,2.5,0,1.3,4.5,0.4,0,2.5,0,0,0.5,0,0,0,1,0.5,0.5,0,0
2021-05-19,0.527777778,0,1,Trace,0,6.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,1.335294118,3.5,7,Trace,Trace,2.5,0.2,0,4.5,0,0,1,0,0.5,0,1.5,0,2,0,0
2021-05-22,2.189473684,0,0,2.2,2.6,16.5,1.8,0,0.5,1.5,1.5,0,0,1.5,0.5,1,4,8,0,0
2021-05-23,0.323529412,0.5,2,Trace,Trace,0.5,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0
2021-05-24,5.852631579,0.5,5.5,13.7,15.7,1.5,10.8,6,9,1.5,5,1.5,6,0.5,7.5,9,11,5,0,1.5
2021-05-25,17.43684211,4.5,0,3.9,4.8,51.5,2.1,21,0,45,7,26,40.5,12.5,41,3.5,0.5,1,11,55.5
2021-05-26,7.610526316,0,2,13.4,4,17,2.2,19,3.5,1,17.5,11.5,6,12.5,0.5,2.5,16.5,2,5.5,8
2021-05-27,0.484210526,0,0,0,1,0,0.2,0.5,0,0,0,0,0,3,0,0.5,0,0,4,0
2021-05-28,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-29,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-30,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2021-05-31,7.610526316,3.5,4.5,0.8,8.7,15,10.6,2.5,13,5,1.5,11.5,4,20.5,10.5,6.5,16,1,5.5,4
2021-06-01,58.05263158,173.5,59,52.1,45.8,41.5,45.6,48.5,76.5,41,44.5,34.5,52.5,37,42.5,55,35.5,76.5,96.5,45
2021-06-02,3.368421053,5,2.5,4.2,2.4,1.5,2.4,5.5,4,1.5,3.5,2,3,3.5,3,3.5,0.5,3.5,8,4.5
2021-06-03,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
2021-06-04,5.263157895,4.5,2,6.6,7.5,0,4.9,7,2,1.5,7.5,2,12.5,1.5,6.5,9.5,0,13,0,11.5
2021-06-05,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,0.155555556,0,0,0,Trace,0,0.8,0,0,0,0,0.5,0,0,0,0,0,1.5,0,0
2021-06-07,0.277777778,0,0,0,Trace,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
2021-06-08,0.861111111,4,0,Trace,0.9,0,0.1,0,5,0,0.5,0,0,1,0,2.5,0,1.5,0,0
2021-06-09,11.84210526,0,5,22.4,48.6,7.5,29.5,0,0,15,17,4,5,10.5,6.5,31.5,18,3.5,0,1
2021-06-10,6.647368421,1,23.5,0.3,29.4,4.5,31.6,0.5,1,0.5,1.5,8,1,2,2,2,1,14.5,2,0
2021-06-11,18.81578947,3,32.5,20,31.2,40,33.8,5,15,10,18.5,21.5,5.5,32,5.5,21,14,28,14,7
2021-06-12,23.85789474,5.5,29.5,15.3,30.3,21.5,28.7,20,4.5,22,25,39,22,26,37,36,32.5,27.5,7,24
2021-06-13,4.694736842,0.5,3.5,5,2.8,2.5,1.9,4.5,0,7.5,2,8,4.5,12.5,7,4.5,9,7,2,4.5
2021-06-14,0.736842105,0,0.5,0.4,0.3,1.5,1.3,0,0,0.5,2,1,1,2,0.5,1.5,0,1,0,0.5
2021-06-15,6.368421053,1,3,1.9,6.2,0.5,1.4,0,6.5,4,23,7,12.5,5,14.5,16,5.5,7.5,5.5,0
2021-06-16,0.111111111,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5
2021-06-17,1.961111111,0,0,Trace,9.6,0.5,11.7,0,1,0.5,0.5,0,0,8,0,0.5,2.5,0.5,0,0
2021-06-18,0.768421053,0,0,0,3.9,2.5,3.7,0,0,0,0,3.5,0,0,0,1,0,0,0,0
2021-06-19,0.323529412,0,0,Trace,Trace,0,0,0,1.5,0,0,1.5,0,0,1,0.5,0,1,0,0
2021-06-20,0.078947368,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,3.436842105,0,3.5,0,1.2,1.5,0.6,3.5,0.5,0,1,9.5,0,16,0,4,14.5,4.5,1.5,3.5
2021-06-22,41.87368421,32.5,32,89.9,75.3,45,63.9,44,26.5,19.5,42.5,16,36.5,51.5,37,22.5,27,45,46.5,42.5
2021-06-23,40.29473684,17,40,13.5,66.4,62,67.7,16.5,17.5,69.5,41.5,47.5,25.5,80,21.5,44,47.5,59,11,18
2021-06-24,33.32631579,37.5,19,46.3,20.8,39.5,22.1,40.5,30,39.5,16.5,33.5,56.5,39.5,81,14.5,10.5,17,7.5,61.5
2021-06-25,4.416666667,1.5,0,Trace,6.8,19,6.2,0,0.5,0.5,0.5,0.5,0,2.5,0.5,3,8,27,2.5,0.5
2021-06-26,30.51052632,16,18,1.7,61.3,83.5,53.7,22,14.5,10,5.5,18,21.5,71.5,32,3,92,23,13,19.5
2021-06-27,7.794736842,0,4.5,1.1,5.8,7.5,9.7,11,17,4,1,6,3,49,8,1.5,7,1.5,0,10.5
2021-06-28,111.2526316,168,148,107.4,166.5,138,157.9,49,194,87.5,69.5,81.5,45,109.5,51,95,70.5,219,88,68.5
2021-06-29,10.85789474,1,3,7.4,4.6,6.5,4.3,31,4,47.5,1,6.5,7,5.5,8.5,36.5,4.5,5,0,22.5
2021-06-30,0.25,0,0,Trace,0.4,0,0.1,0,0,0,0,0,0,2,0,1.5,0,0.5,0,0
2021-07-01,0.655555556,0,0.5,2.4,Trace,0.5,0.4,0,0,0.5,0,0,0,1,0,1.5,5,0,0,0
2021-07-02,0.173684211,0,0.5,0.3,0,0,0,0,0,0.5,0,0,0.5,0,0,1.5,0,0,0,0
2021-07-03,0.277777778,0,0.5,0,Trace,0,0,0,2.5,0,0,0,0,0.5,0,1,0,0,0,0.5
2021-07-04,0.168421053,0.5,0.5,0.7,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0
